URL,Title,Price,Vendor,Summary,Collections,model_price,media_prose,media_poetry,media_anthology,audience_kids,audience_adults,genre_fantasy,genre_horror,genre_romance,genre_drama,genre_historical,genre_scifi,genre_mystery,lbgt_rep,nonfiction,misc_local,misc_hero,misc_trans,misc_humor,misc_mediatiein
https://dreamersbooks.com/products/just-as-you-are,Just as You Are,$17.00 ,The Dial Press,"Equal parts witty and steamy, this debut rom-com brings a healthy dose of queerness and a whole lot of spirit to a Pride and Prejudice-inspired enemies-to-lovers romance.“Brims with heart, spice, and humor.”—Ashley Herring Blake, author of Delilah Green Doesn’t Care“The L Word, but better.”—TJ Alexander, author of Chef’s Kiss“A juicy sapphic romp; sweet, sexy, and tender in all the right ways.”—Gabrielle Korn, author of Everybody (Else) Is PerfectThe only thing worse than hating your boss? Being attracted to her.Liz Baker and her three roommates work at the Nether Fields, a queer magazine in New York that’s on the verge of shutting down—until it’s bought at the last minute by two wealthy lesbians. Liz knows she’s lucky to still have a paycheck but it’s hard to feel grateful with minority investor Daria Fitzgerald slashing budgets, cancelling bagel Fridays, and password protecting the color printer to prevent “frivolous use.” When Liz overhears Daria scoffing at her listicles, she knows that it’s only a matter of time before her impulsive mouth gets herself fired.But as Liz and Daria wind up having to spend more and more time together, Liz starts to see a softer side to Daria—she’s funny, thoughtful, and likes the way Liz’s gender presentation varies between butch and femme. Despite the evidence that Liz can’t trust her, it’s hard to keep hating Daria—and even harder to resist the chemistry between them.This page-turning, sexy, and delightfully funny rom-com celebrates queer culture, chosen family, and falling in love against your better judgment.","Prose, Queer, Romance",17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
https://dreamersbooks.com/products/lost-places-and-other-stories-signed,Lost Places: And Other Stories,$18.00 ,Small Beer Press,"A new collection from the author of Nebula Award winning A Song for a New Day and Philip K Dick Award winning Sooner or Later Everything Falls Into the Sea.  A half-remembered children's TV show. A hotel that shouldn't exist. A mysterious ballad. A living flag. Nebula and Hugo Award-winning author Sarah Pinsker's second collection brings together a seemingly eclectic group of stories that unite behind certain themes: her touchstones of music and memory are joined by stories about secret subversions and hidden messages in art. Her stories span and transcend genre labels, looking for the truth in strange situations from possible futures to impossible pasts.","Anthology, Fantasy, Local Spotlight, Prose, Science Fiction",18,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
https://dreamersbooks.com/products/mar231201-miles-morales-suspended-hc-novel,Miles Morales Suspended Hardcover Novel,$19.99 ,ATHENEUM BOOKS,"Miles Morales is still just your average teenager. He has unexpectedly become totally obsessed with poetry and can never seem to do much more than babble around his crush. Nothing too weird. Oh! Except, just yesterday, he used his spidey superpowers to save the world (no biggie) from an evil mastermind called The Warden. And the grand prize Miles gets for that is... Suspension. But what begins as a long boring day of in-school suspension is interrupted by a little bzzz in his mind. His spidey-sense is telling him there's something not quite right here, and soon he finds himself in a fierce battle with an insidious... termite?! His unexpected foe is hiding a secret, one that could lead to the destruction of the world's history-especially Black and Brown history-and only Miles can stop him!   *Recommended for readers aged 12 & up!","Drama, Prose, Superhero",19.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
https://dreamersbooks.com/products/mar231426-star-wars-high-republic-sc-novel-path-of-vengeance,Star Wars High Republic Hardcover Novel Path Of Vengeance,$17.99 ,OTHER PUBLISHERS,"An enthralling and relentlessly paced young adult adventure set in the world of The High Republic, 150 years before the storytelling of Phase I. Meet fortune-seeking explorers, enigmatic followers, and valiant Jedi whose intersecting paths on the planet Dalna will set them on a collision course that will haunt the Republic for centuries to come.","Prose, Science Fiction",17.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/9781368081153,From The World Of Percy Jackson: The Sun And The Star,$19.99 ,OTHER PUBLISHERS,"Demigods Nico di Angelo and Will Solace must endure the terrors of Tartarus to rescue an old friend in this thrilling adventure co-written by New York Times #1 best-selling author Rick Riordan and award-winning author Mark Oshiro.Percy Jackson fans, rejoice! Nico and Will have a book of their own!As the son of Hades, Nico di Angelo has been through so much, from the premature deaths of his mother and sister, to being outed against his will, to losing his friend Jason during the trials of Apollo. But there is a ray of sunshine in his life—literally: his boyfriend, Will Solace, the son of Apollo. Together the two demigods can overcome any obstacle or foe. At least, that's been the case so far...Now Nico is being plagued by a voice calling out to him from Tartarus, the lowest part of the Underworld. He thinks he knows who it is: a reformed Titan named Bob whom Percy and Annabeth had to leave behind when they escaped Hades's realm. Nico's dreams and Rachel Dare's latest prophecy leave little doubt in Nico's mind that Bob is in some kind of trouble. Nico has to go on this quest, whether Mr. D and Chiron like it or not. And of course Will insists on coming with. But can a being made of light survive in the darkest part of the world? and what does the prophecy mean that Nico will have to ""leave something of equal value behind?"" Nico will have to face demons both internal and external as his relationship with Will is tested to the core in this standalone adventure featuring two of the most popular characters in the Percy Jackson saga.Complete your Nico di Angelo collection with these series by Rick Riordan: Percy Jackson and the Olympians • The Heroes of Olympus • The Trials of Apollo","Fantasy, Kids, Prose",19.99,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/mar231832-desegregating-comics-debating-blackness-golden-age-comics,Desegregating Comics: Debating Blackness in the Golden Age of American Comics,$34.95 ,OTHER PUBLISHERS,"Some comics fans view the industry's Golden Age (1930s-1950s) as a challenging time when it comes to representations of race, an era when the few black characters appeared as brutal savages, devious witch doctors, or unintelligible minstrels. Desegregating Comics assembles a team of leading scholars to explore how debates about the representation of blackness shaped both the production and reception of Golden Age comics. Some essays showcase rare titles like Negro Romance and consider the formal innovations introduced by black comics creators like Matt Baker and Alvin Hollingsworth, while others examine the treatment of race in the work of such canonical cartoonists as George Herriman and Will Eisner. Golden Age comics artists, writers, editors, distributors, and readers engaged in heated negotiations over how blackness should be portrayed, and the outcomes of those debates continue to shape popular culture today.","Historical, Prose",34.95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/mar231730-arana-spider-man-2099-novel-hc-dark-tomorrow,Arana & Spider Man 2099 Novel Hardcover Dark Tomorrow,$17.99 ,OTHER PUBLISHERS,"Ara a. It means spider-and it also means Anya Corazon. She was a normal Brooklyn teenager with normal Brooklyn problems-until a few months ago, when she was gifted with amazing spiderlike abilities, from super-strength and heightened agility to web-slinging. A powerful mentor guided her on how best to use these new powers for good-until Anya lost him, just as she lost her mother, just as she's about to lose everything she knows. Nueva York. It is the future of New York City, the home of the Spider-Man of 2099, and where Anya finds herself stranded, tossed across the century. And Nueva York's Spider-Man, billionaire CEO Miguel O'Hara, is Ara a's only hope of getting home. But Ara a and Spider-Man are about to discover that the enemies they face have dark and powerful connections to both heroes-and that this unlikely team across time will need to save much more than each other...","Prose, Superhero",17.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://dreamersbooks.com/products/tales-of-the-weird-independent-bookstore-day-2023-exclusive,Tales of the Weird (Independent Bookstore Day 2023 Exclusive!),$4.99 ,Independent Publishers Group,An Independent Bookstore Day 2023 Exclusive!,"Anthology, Horror, Prose",4.99,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/happy-place,Happy Place,$27.00 ,Berkley Books,"“The beach-read master hooks us again.""—PeopleNamed a Most Anticipated Book of 2023 by BuzzFeed ∙ Paste Magazine ∙ Elle ∙ Southern Living ∙ SheReads ∙ Culturess ∙ Medium ∙ Her Campus ∙ Readers Digest ∙ Zibby Mag and more!A couple who broke up months ago pretend to still be together for their annual weeklong vacation with their best friends in this glittering and wise new novel from #1 New York Times bestselling author Emily Henry. Harriet and Wyn have been the perfect couple since they met in college—they go together like salt and pepper, honey and tea, lobster and rolls. Except, now—for reasons they’re still not discussing—they don’t. They broke up five months ago. And still haven’t told their best friends. Which is how they find themselves sharing a bedroom at the Maine cottage that has been their friend group’s yearly getaway for the last decade. Their annual respite from the world, where for one vibrant, blissful week they leave behind their daily lives; have copious amounts of cheese, wine, and seafood; and soak up the salty coastal air with the people who understand them most. Only this year, Harriet and Wyn are lying through their teeth while trying not to notice how desperately they still want each other. Because the cottage is for sale and this is the last week they’ll all have together in this place. They can’t stand to break their friends’ hearts, and so they’ll play their parts. Harriet will be the driven surgical resident who never starts a fight, and Wyn will be the laid-back charmer who never lets the cracks show. It’s a flawless plan (if you look at it from a great distance and through a pair of sunscreen-smeared sunglasses). After years of being in love, how hard can it be to fake it for one week…in front of those who know you best?","Prose, Romance",27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/in-the-lives-of-puppets,In the Lives of Puppets,$28.99 ,TOR BOOKS,"New York Times bestselling author TJ Klune invites you deep into the heart of a peculiar forest and on the extraordinary journey of a family assembled from spare parts.Most Anticipated from BookPage • Goodreads • The Nerd Daily • Paste Magazine • LitReactor • OverDrive • LGBTQ Reads • Tor.com • LibraryReads • more“An enchanting tale of Pinocchio in the end times.” ―P. Djèlí ClarkIn a strange little home built into the branches of a grove of trees, live three robots―fatherly inventor android Giovanni Lawson, a pleasantly sadistic nurse machine, and a small vacuum desperate for love and attention. Victor Lawson, a human, lives there too. They’re a family, hidden and safe.The day Vic salvages and repairs an unfamiliar android labelled “HAP,” he learns of a shared dark past between Hap and Gio–a past spent hunting humans.When Hap unwittingly alerts robots from Gio’s former life to their whereabouts, the family is no longer hidden and safe. Gio is captured and taken back to his old laboratory in the City of Electric Dreams. So together, the rest of Vic’s assembled family must journey across an unforgiving and otherworldly country to rescue Gio from decommission, or worse, reprogramming.Along the way to save Gio, amid conflicted feelings of betrayal and affection for Hap, Vic must decide for himself: Can he accept love with strings attached?Inspired by Carlo Collodi's The Adventures of Pinocchio, and like Swiss Family Robinson meets Wall-E, In the Lives of Puppets is a masterful stand-alone fantasy adventure from the beloved author who brought you The House in the Cerulean Sea and Under the Whispering Door.★ “An epic quest of rescue and discovery [with] the author’s trademark charm, heart, and bittersweetness.” ―Library Journal, starred reviewPraise for TJ Klune’s previous work: ""Like being wrapped up in a big gay blanket."" ―V.E. SCHWAB • “Very close to perfect.” ―SEANAN McGUIRE • “Utterly absorbing.” ―GAIL CARRIGER • ""It will renew your faith in humanity.” ―TERRY BROOKS • “It healed me.” ―   Default Title    Vendor: TOR BOOKS   Collections: Fantasy, Prose, Queer, Science Fiction   Quantity:             								Add to cart","Fantasy, Prose, Queer, Science Fiction",28.99,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
https://dreamersbooks.com/products/hestia-strikes-a-match-a-novel,Hestia Strikes a Match: A Novel,$28.00 ,"Farrar, Straus and Giroux","A Must-Read at The Washington Post and Oprah Daily“Steamy, smart, and hilarious.” ―Oprah DailyChristine Grillo's Hestia Strikes a Match is the slyly funny story of a woman looking for love and friendship in the midst of a new American civil war.The year is 2023, and things are bad―bad, but still not as bad as they could be. Hestia Harris is forty-two, abandoned by her husband (he left to ﬁght for the Union cause), and estranged from her parents (they’re leaving for the Confederacy). Yes, the United States has collapsed into a second civil war and again it’s Unionists against Confederates, children against parents, friends against friends.Hestia has left journalism (too much war reporting) for a job at a Baltimore retirement village on the Inner Harbor (lots of security). She’s single and adrift, save for her coworkers and Mildred, an eighty-four-year-old, thrice-happily-married resident who gleefully supports Hestia’s half-hearted but hopeful attempts to ﬁnd love again in a time of chaos and disunion. She reckons with the big questions (How do we live in the midst of political collapse? How do we love people who believe terrible things?) and the little ones (How do I decorate a nonworking fireplace? Can I hook up with a mime?), all while wrestling with that simmering, roiling, occasionally boiling feeling that things are decidedly not okay, but we have to keep going, one foot in front of the other, because maybe, just maybe, we can still ﬁnd the kinds of relationships that sustain a person through anything.Christine Grillo’s Hestia Strikes a Match is an irreverent, incisive, laugh-out-loud interrogation of modern love of all kinds, in all its messy beauty. Equal parts wise and hilarious, it ﬁlls the heart, fortiﬁes the spirit, and will surely help to fend oﬀ despair. In the face of the everyday wildness of our times, it asks and answers that newly constant question: How do we make a full, wonderfully ordinary life when the whole mad world is clattering down around us?","Drama, Humor, Local Spotlight, Prose",28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
https://dreamersbooks.com/products/alondra,Alondra,$19.99 ,"Farrar, Straus and Giroux","A contemporary YA debut from award-winning playwright Gina Femia, Alondra is a coming-of-age story of friendship and romance, about a bisexual teen girl and her friends wrestling their way through the summer--sometimes on the playgrounds of Coney Island, sometimes with their feelings and at home. Sixteen-year-old Alonda loves professional wrestling. So when she meets a group of teens with aspirations of wrestling fame in her Coney Island neighborhood, she couldn’t be happier. So as the ragtag team works to put on a show to remember, Alonda sheds her old self behind and becomes Alondra―the Fearless One. But with her conflicting feelings for King, the handsome leader of their group, and Lexi, the girl with the beautiful smile, Alonda has to ask herself: can she be as fearless outside of the ring as she is inside it?","Prose, Queer, Romance, Sports",19.99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
https://dreamersbooks.com/products/el-cafe-de-las-leyendas-legends-lattes-spanish-edition,El café de las leyendas (Legends & Lattes Spanish Edition),$18.95 ,Roca,"LA NOVELA COZY FANTASY QUE ARRASA EN TODO EL MUNDO.DESCUBRE LA HISTORIA QUE ESTÁ REINVENTANDO EL GÉNERO DE LA FANTASÍA JUVENIL.Agotada después de pasar décadas luchando en batallas sangrientas, Viv, una orco bárbara, decide que es hora de colgar su espada y comenzar una nueva vida, una que le brinde alegría a ella misma y felicidad a los otros. Su nuevo objetivo la lleva a dirigirse hacia las calles de Thune, donde planea abrir la primera cafetería que haya visto la ciudad, sirviendo una bebida que ninguno de los ciudadanos ha probado antes.Pero emprender un nuevo negocio nunca es fácil, especialmente cuando arrastras un pasado complicado y los viejos enemigos pueden alterar tus planes de futuro. Para construir algo que permanezca en el tiempo, Viv necesitará rodearse de un maravilloso grupo de personajes que no sólo la ayudarán a poner en marcha su cafetería, sino que también le enseñaran mucho acerca de la amistad y de cómo lidiar con los problemas de forma civilizada.Viv está decidida a alcanzar una nueva vida sin recurrir a la violencia. Y, quién sabe, puede que incluso encuentre el amor por el camino…ENGLISH DESCRIPTIONAn Instant New York Times BestsellerA Barnes & Noble Best Book of 2022A Library Reads PickAn Indie Next PickA Goodreads Best Fantasy Choice Award NomineeThe much-beloved BookTok sensation, Travis Baldree's novel of high fantasy and low stakes.After a lifetime of bounties and bloodshed, Viv is hanging up her sword for the last time.The battle-weary orc aims to start fresh, opening the first ever coffee shop in the city of Thune. But old and new rivals stand in the way of success ― not to mention the fact that no one has the faintest idea what coffee actually is.If Viv wants to put the blade behind her and make her plans a reality, she won't be able to go it alone.But the true rewards of the uncharted path are the travelers you meet along the way. And whether drawn together by ancient magic, flaky pastry, or a freshly brewed cup, they may become partners, family, and something deeper than she ever could have dreamed.“Take a break from epic battles and saving the world. Legends & Lattes is a low-stakes fantasy that delivers exactly what's advertised: a wholesome, cozy novel that feels like a warm hug. This is my new comfort read.”―Genevieve Gornichec, author of The Witch's Heart","Fantasy, Prose, Spanish Language Books",18.95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/twice-cursed-an-anthology,Twice Cursed: An Anthology,$16.95 ,Titan Books,"From the fun of the fair to the depths of hell, experience sixteen more curses in this sequel to the bestselling Cursed: An Anthology. A blend of traditional and reimagined curses from fairy-tales to Snow White, from some of the best names in fantasy.BE CAREFUL WHAT YOU WISH FORTake a trip to a terrifying carnival and uncover the secrets within, solve a mysterious puzzle box and await your reward, join a travelling circus and witness the strangest ventriloquist act you’ve ever seen.In this follow-up to the bestselling Cursed: An Anthology, you’ll unearth curses old and new. From a very different take on Snow White, to a new interpretation of The Red Shoes, the best in fantasy spin straw into gold, and invite you into the labyrinth.Just don’t forget to leave your trail of breadcrumbs…Featuring stories from:Joanne HarrisNeil GaimanJoe HillSarah PinboroughAngela SlatterM. R. CareyChristina HenryA. C. WiseLaura PurcellKatherine ArdenAdam L. G. NevillMark ChadbournHelen GrantKelley ArmstrongA. K. BenedictL. L. McKinney","Anthology, Fantasy, Prose",16.95,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/where-to-start-a-survival-guide-to-anxiety-depression-and-other-mental-health-challenges,"Where to Start: A Survival Guide to Anxiety, Depression, and Other Mental Health Challenges",$19.99 ,Rocky Pond Books,"A comforting and useful resource for anyone who's struggling emotionally and looking for help―from the nation's leading community-based nonprofit that addresses the needs of those living with mental illness   It can be extremely hard to figure out what's going on in our own heads when we are suffering--when we feel alone and unworthy and can't stop our self-critical inner voice. And it's even more difficult to know where to go for answers.    This book is a perfect first step. Here you'll find clear, honest, reassuring information about all the most common mental illnesses and what you can do to find help and to practice self-care.    Where to Start features:    jargon-free information about all the most common mental illnesses, including a first self-assessment test;  tips on how to get professional help and how to talk about your mental health with friends and family;  essential tools, including handy worksheets and DIY mental health content; and  insightful, funny drawings by acclaimed cartoonist Gemma Correll.","Non-Fiction, Prose, Reference",19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://dreamersbooks.com/products/tress-of-the-emerald-sea,Tress of the Emerald Sea,$29.99 ,TOR BOOKS,"#1 New York Times Bestselling author Brandon Sanderson brings us deeper into the Cosmere universe with a rollicking, riveting tale that will appeal to fans of The Princess Bride.   The only life Tress has known on her island home in an emerald-green ocean has been a simple one, with the simple pleasures of collecting cups brought by sailors from faraway lands and listening to stories told by her friend Charlie. But when his father takes him on a voyage to find a bride and disaster strikes, Tress must stow away on a ship and seek the Sorceress of the deadly Midnight Sea. Amid the spore oceans where pirates abound, can Tress leave her simple life behind and make her own place sailing a sea where a single drop of water can mean instant death?","Action & Adventure, Fantasy, Prose",29.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/you-know-her-a-novel,You Know Her: A Novel,$28.00 ,MCD,"""This book will be the talk of the genre. If you read one thriller this year, read this one."" ―Chelsea Cain, New York Times bestselling author of HeartsickKilling Eve meets Sharp Objects in this lush, savage Southern Gothic about two women: a fledgling murderer and the cop hell-bent on catching her.Two hours before he vanished, Mark Dixon stole a glass of wine. That's what bartender Sophie Braam told the cops when they questioned her about the customer whose mutilated body was just found. What she didn’t tell them is that she’s the one who killed him.Officer Nora Martin is new to the Bellair Police Department and trying very hard to learn the ropes from Detective Murphy while ignoring all the men in the department snapping about a diversity hire. When she meets Sophie, they build an uneasy camaraderie over shared frustrations.As winter slides into spring and bodies start piling up, Nora begins to suspect that something’s not quite right with the unnerving, enigmatic bartender. But will she be able to convince Murph, or will he keep laughing off the idea that the serial killer haunting their little town is a woman?A crackling cat-and-mouse thriller set against the verdant backdrop of small-town Virginia, Meagan Jennett’s You Know Her probes the boundaries of female friendship and the deadly consequences when frustration ferments into rage.","Crime, Prose",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/gideon-the-ninth-the-locked-tomb-series-1-paperback,Gideon the Ninth (The Locked Tomb Series #1) (Paperback),$17.99 ,Tordotcom,"Gideon the Ninth is the first book in the New York Times and USA Today Bestselling Locked Tomb Series, and one of the Best Books of 2019 according to NPR, the New York Public Library, Amazon, BookPage, Shelf Awareness, BookRiot, and Bustle!WINNER of the 2020 Locus Award and Crawford AwardFinalist for the 2020 Hugo, Nebula, Dragon, and World Fantasy Awards“Unlike anything I’ve ever read. ” ―V.E. Schwab“Lesbian necromancers explore a haunted gothic palace in space!” ―Charles Stross“Deft, tense and atmospheric, compellingly immersive and wildly original.” ―The New York TimesThe Emperor needs necromancers.The Ninth Necromancer needs a swordswoman.Gideon has a sword, some dirty magazines, and no more time for undead nonsense.Tamsyn Muir’s Gideon the Ninth unveils a solar system of swordplay, cut-throat politics, and lesbian necromancers. Her characters leap off the page, as skillfully animated as arcane revenants. The result is a heart-pounding epic science fantasy.Brought up by unfriendly, ossifying nuns, ancient retainers, and countless skeletons, Gideon is ready to abandon a life of servitude and an afterlife as a reanimated corpse. She packs up her sword, her shoes, and her dirty magazines, and prepares to launch her daring escape. But her childhood nemesis wo...","Fantasy, Prose, Queer",17.99,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
https://dreamersbooks.com/products/blood-debts,Blood Debts,$18.99 ,TOR TEEN,"GODS MEDDLE AND MAGIC WILL BETRAY YOU, BUT THIS TIME JUSTICE WILL REIGN.Terry J. Benton-Walker's contemporary fantasy debut, Blood Debts, is ""an extravaganza from start to finish"" (Chloe Gong) with powerful magical families, intergenerational curses, and deadly drama in New Orleans.Most Anticipated from Buzzfeed, BookPage, Nerd Daily, Forever Young Adult, and more. Featured on NPR Weekend Edition Sunday.“A conjuring of magnificence.” ―NIC STONE • “A force.” ―ROSEANNE A. BROWN • “An extravaganza.” ―CHLOE GONG • “Powerful.” ―AYANA GRAY • “Sings with hope and rage.” ―TJ KLUNE • “An unforgettable thrill ride.” ―J. ELLE • “Steeped in magic.” ―ALEXIS HENDERSON • “Crackles with mystery and ferocity.” ―MARK OSHIROThirty years ago, a young woman was murdered, a family was lynched, and New Orleans saw the greatest magical massacre in its history. In the days that followed, a throne was stolen from a queen.On the anniversary of these brutal events, Clement and Cristina Trudeau―the sixteen-year-old twin heirs to the powerful, magical, dethroned family―are mourning their father and caring for their sick mother. Until, by chance, they discover their mother isn’t sick―she’s cursed. Cursed by someone on the very magic council their family used to rule. Someone who will come for them next.Cristina, once a talented and dedicated practitioner of Generational magic, has given up magic for good. An ancient spell is what killed their father and she was the one who cast it. For Clement, magic is his lifeline. A distraction from his anger and pain. Even better than the random guys he hooks up with.Cristina and Clement used to be each other’s most trusted confidant and friend, now they barely speak. But if they have any hope of discovering who is coming after their family, they’ll have to find a way to trust each other and their family's magic, all while solving the decades-old murder that sparked the still-rising tensions between the city’s magical and non-magical communities. And if they don't succeed, New Orleans may see another massacre. Or worse.★ “Riveting and relevant.” ―Kirkus Reviews, starred review","Fantasy, Mystery, Prose, Queer",18.99,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
https://dreamersbooks.com/products/9781368077224,The Little Mermaid: Against The Tide,$18.99 ,OTHER PUBLISHERS,"An original novel written by New York Times best-selling author J. Elle inspired by Disney upcoming live action reimagining of The Little Mermaid.After the death of Ariel’s mother, the queen of the sea, the seven daughters of King Triton have grown estranged at best. It’s been years since Ariel’s older sisters have visited home. But this year’s Coral Moon is fast approaching, and it’s a special one for Ariel. Finally fifteen, she will be dubbed the Protector of her very own ocean territory as is tradition, and her sisters have agreed to visit for the celebration.But the ceremony is halted when Mala, one of the most renowned daughters of Triton, is abducted. The only clue to where she might have been taken is a hastily scribbled seaweed note, which says, “What could have saved Mother could save me, too.” To rescue Mala, Ariel must work together with her siblings, traveling to various seas, outsmarting dangerous ocean creatures, and delving into forbidden waters to find the truth of what happened to their mother. But as Ariel and her sisters begin uncovering new secrets about their family and their kingdom, Ariel will have to face the loss of a mother she never had a chance to know and discover what it means to be both a good sister and a strong leader.And the clock is ticking, because on the day of the festival, when the moon turns a true shade of coral, her sister will be lost, like her mother, forever.","Fantasy, Media Tie Ins, Prose",18.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://dreamersbooks.com/products/feb231317-star-wars-high-republic-phase-i-ya-paperback-box-set,Star Wars: The High Republic: Light of the Jedi YA Trilogy Paperback Box Set,$32.99 ,DISNEY LUCASFILM PRESS,"From the New York Times best-selling series, this box set features all three young adult novels from Phase I of The High Republic. Available in paperback for the first time with all new cover art, this collection is perfect for newcomers and existing fans. For light and life!Two hundred years before the events of The Skywalker Saga, in the era of the glorious High Republic, the Jedi are the guardians of peace and justice in the galaxy. Follow the adventures of Jedi Padawans Reath Silas, Vernesta Rwoh, Ram Jamoram, and a host of valiant heroes as they deal with a threat unlike the Jedi or the Republic have ever faced before. This boxed set is the ultimate gift for both fans who want to devour the stories again or dive into The High Republic era for the very first time.","Prose, Science Fiction",32.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/feb231667-star-wars-high-republic-hc-novel-cataclysm,Star Wars High Republic Hardcover Novel Cataclysm,$29.99 ,Random House Books for Young Readers,"The next adventure in The High Republic, set after the events of Convergence and The Battle of Jedha. Chronicling the adventures and stories of the Jedi of the High Republic, a previously unknown era of Star Wars set centuries before The Phantom Menace.","Prose, Science Fiction",29.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/9781368098045,Percy Jackson And The Olympians 5 Book Paperback Boxed Set (W/Poster),$44.95 ,OTHER PUBLISHERS,"All five books in the blockbuster Percy Jackson and the Olympians series, in paperback, collected in a boxed set fit for demigods, complete with a bonus poster!""The clash of modern and classical worlds is both exciting and entertaining.""--The New York Times Book ReviewWith glorious cover art and a special poster by John  Rocco, this value-priced set includes Rick Riordan's best-selling novels The Lightning Thief, The Sea of Monsters, The Titan's Curse, The Battle of the Labyrinth, and The Last Olympian. Accompany the son of the sea god Poseidon and his other demigod friends as they go on a series of quests that will have them facing monsters, gods, and conniving figures from Greek mythology. Do they have what it takes to save the Olympians from an ancient enemy?Whether it is for readers who are experiencing Percy's funny and thrilling adventures for the first time, or for fans who want to devour the saga again, this gift will be prized by readers aged 8-80.This beloved series, read in schools across the world, has inspired two motion pictures and a Broadway musical. It is currently in development for a television series on Disney+,Complete your Rick Riordan collection with these series:The Heroes of OlympusThe Kane ChroniclesMagnus Chase and the Gods of AsgardThe Trials of Apollo","Fantasy, Kids, Prose",44.95,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/hamra-and-the-jungle-of-memories,Hamra and the Jungle of Memories,$19.99 ,HarperCollins,"A Malaysian spin on Little Red Riding Hood from the critically acclaimed author of The Girl and the Ghost, Hanna Alkaf. Courage is the strongest magic there is. On Hamra's thirteenth birthday, she receives nothing but endless nagging and yet another errand to run in the Langkawi jungle that looms behind her home. No one has remembered her special day. And so, stifled and angry, Hamra ignores something she shouldn't: the rules of the jungle. Always ask permission before you enter. Hamra walks boldly in. Never take what isn't yours. Hamra finds the most perfect jambu and picks it. Of course, rules exist for a reason, and soon an enormous weretiger is stalking her dreams, demanding payment for her crimes--and Hamra embarks on a quest deep into the jungle to set things right. For fans of Ikegna and A Tale Dark and Grimm comes a story of a brave heroine, a beguiling villain, fantastical worlds, magical adventures, and a journey that will remind you that hope, friendship, and love endures all.","Fantasy, Kids, Prose",19.99,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dreamersbooks.com/products/camp-quiltbag,Camp QUILTBAG,$16.99 ,Algonquin Young Readers,"From the acclaimed authors of Hurricane Season and Ana on the Edge, an unforgettable story about the importance of and joy in finding a community, for fans of Alex Gino and Ashley Herring-Blake. Twelve-year-old Abigail (she/her/hers) is so excited to spend her summer at Camp QUILTBAG, an inclusive retreat for queer and trans kids. She can’t wait to find a community where she can be herself—and, she hopes, admit her crush on that one hot older actress to kids who will understand.Thirteen-year-old Kai (e/em/eir) is not as excited. E just wants to hang out with eir best friend and eir parkour team. And e definitely does not want to think about the incident that left eir arm in a sling—the incident that also made Kai’s parents determined to send em somewhere e can feel like emself.After a bit of a rocky start at camp, Abigail and Kai make a pact: If Kai helps Abigail make new friends, Abigail will help Kai's cabin with the all-camp competition. But as they navigate a summer full of crushes, queer identity exploration, and more, they learn what's really important. Camp QUILTBAG is a heartfelt story full of the joy that comes from being and loving yourself.","Kids, Prose, Queer",16.99,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
